model,session,trial_number,state,state_label,p_state0,p_state1,p_state2,p_go,actual_choice,pupil_zscore,stim_strength
corrected,243-R-mPFC-S1-NE_2023_01_09,64,0,Liberal,0.999632,4.27281e-07,0.000367769,0.981724,1,-0.207875,0.5
corrected,243-R-mPFC-S1-NE_2023_01_09,65,0,Liberal,0.999575,4.67237e-07,0.000424618,0.682415,1,-0.878703,0
corrected,243-R-mPFC-S1-NE_2023_01_09,66,0,Liberal,0.999056,1.4644e-06,0.000942888,0.803388,1,-0.655464,0.1
corrected,243-R-mPFC-S1-NE_2023_01_09,67,0,Liberal,0.998479,0.000390358,0.00113067,0.803029,0,3.7393,0.1
corrected,243-R-mPFC-S1-NE_2023_01_09,68,0,Liberal,0.998117,9.51535e-05,0.00178814,0.803043,1,-0.603397,0.1
corrected,243-R-mPFC-S1-NE_2023_01_09,69,0,Liberal,0.997437,0.000114783,0.0024478,0.802815,0,-0.663653,0.1
corrected,243-R-mPFC-S1-NE_2023_01_09,70,0,Liberal,0.997205,6.74695e-05,0.00272767,0.714824,1,-0.698996,0.025
corrected,243-R-mPFC-S1-NE_2023_01_09,71,0,Liberal,0.996084,0.000273456,0.00364301,0.745852,1,0.350694,0.05
corrected,243-R-mPFC-S1-NE_2023_01_09,72,0,Liberal,0.985574,0.0119756,0.00245005,0.738091,0,2.09113,0.05
corrected,243-R-mPFC-S1-NE_2023_01_09,73,0,Liberal,0.984297,0.0132251,0.00247806,0.672494,0,-0.0918727,0
corrected,243-R-mPFC-S1-NE_2023_01_09,74,0,Liberal,0.983948,0.01383,0.00222195,0.992097,1,-0.50492,1
corrected,243-R-mPFC-S1-NE_2023_01_09,75,0,Liberal,0.983134,0.0168659,7.12672e-10,0.990524,0,0.308476,1
corrected,243-R-mPFC-S1-NE_2023_01_09,76,0,Liberal,0.987707,0.00586617,0.00642671,0.910226,1,0.310343,0.25
corrected,243-R-mPFC-S1-NE_2023_01_09,77,0,Liberal,0.987731,0.0117423,0.000526614,0.70807,0,6.98526,0.025
corrected,243-R-mPFC-S1-NE_2023_01_09,78,0,Liberal,0.988951,0.0106336,0.000414985,0.708897,0,1.59893,0.025
corrected,243-R-mPFC-S1-NE_2023_01_09,79,0,Liberal,0.999492,0.000344557,0.000163775,0.682347,1,-0.548352,0
corrected,243-R-mPFC-S1-NE_2023_01_09,80,0,Liberal,0.999913,1.15256e-05,7.56362e-05,0.716403,1,-0.417023,0.025
corrected,243-R-mPFC-S1-NE_2023_01_09,81,0,Liberal,0.999947,5.41207e-06,4.78051e-05,0.999252,1,0.770551,1
corrected,243-R-mPFC-S1-NE_2023_01_09,82,0,Liberal,0.999977,3.04249e-07,2.3157e-05,0.747956,1,0.141694,0.05
corrected,243-R-mPFC-S1-NE_2023_01_09,83,0,Liberal,0.999981,5.04417e-08,1.84705e-05,0.747959,1,-0.0725873,0.05
corrected,243-R-mPFC-S1-NE_2023_01_09,84,0,Liberal,0.999976,1.94032e-07,2.36145e-05,0.716441,1,0.129698,0.025
corrected,243-R-mPFC-S1-NE_2023_01_09,85,0,Liberal,0.999932,3.28941e-06,6.43864e-05,0.68263,0,0.052865,0
corrected,243-R-mPFC-S1-NE_2023_01_09,86,0,Liberal,0.999923,1.13318e-06,7.63079e-05,0.999254,1,-0.671278,1
corrected,243-R-mPFC-S1-NE_2023_01_09,87,0,Liberal,0.999918,2.93863e-07,8.14243e-05,0.981719,1,-0.111097,0.5
corrected,243-R-mPFC-S1-NE_2023_01_09,88,0,Liberal,0.999915,2.06247e-07,8.43066e-05,0.98172,1,-0.289915,0.5
corrected,243-R-mPFC-S1-NE_2023_01_09,89,0,Liberal,0.999912,7.89463e-08,8.79953e-05,0.914885,1,-0.924716,0.25
corrected,243-R-mPFC-S1-NE_2023_01_09,90,0,Liberal,0.999925,3.76054e-06,7.16461e-05,0.999253,1,1.22301,1
corrected,243-R-mPFC-S1-NE_2023_01_09,91,0,Liberal,0.999939,9.89721e-06,5.15671e-05,0.716418,0,1.17368,0.025
corrected,243-R-mPFC-S1-NE_2023_01_09,92,0,Liberal,0.999991,5.92764e-07,8.26672e-06,0.716449,1,-0.109391,0.025
corrected,243-R-mPFC-S1-NE_2023_01_09,93,0,Liberal,0.999998,3.3292e-08,1.72674e-06,0.68267,1,-0.906898,0
corrected,243-R-mPFC-S1-NE_2023_01_09,94,0,Liberal,0.999999,1.9725e-08,1.4557e-06,0.716454,1,-0.464412,0.025
corrected,243-R-mPFC-S1-NE_2023_01_09,95,0,Liberal,0.999996,5.30826e-08,4.09727e-06,0.981718,1,-0.590738,0.5
corrected,243-R-mPFC-S1-NE_2023_01_09,96,0,Liberal,0.999996,7.99305e-08,3.53954e-06,0.716452,1,-0.385362,0.025
corrected,243-R-mPFC-S1-NE_2023_01_09,97,0,Liberal,0.99999,1.55173e-06,8.6819e-06,0.716448,0,-0.250082,0.025
corrected,243-R-mPFC-S1-NE_2023_01_09,98,0,Liberal,0.999996,8.5543e-08,3.73672e-06,0.716452,1,-0.616433,0.025
corrected,243-R-mPFC-S1-NE_2023_01_09,99,0,Liberal,0.999995,2.56896e-08,5.13759e-06,0.716451,1,-0.796679,0.025
corrected,243-R-mPFC-S1-NE_2023_01_09,100,0,Liberal,0.999983,6.37424e-08,1.74301e-05,0.981718,1,-0.794941,0.5
corrected,243-R-mPFC-S1-NE_2023_01_09,101,0,Liberal,0.999975,1.93261e-07,2.45778e-05,0.71644,1,-0.259791,0.025
corrected,243-R-mPFC-S1-NE_2023_01_09,102,0,Liberal,0.999919,2.72806e-06,7.81724e-05,0.716407,0,-0.656444,0.025
corrected,243-R-mPFC-S1-NE_2023_01_09,103,0,Liberal,0.999907,4.34661e-07,9.29565e-05,0.803663,1,-1.18107,0.1
corrected,243-R-mPFC-S1-NE_2023_01_09,104,0,Liberal,0.999884,3.33135e-06,0.000112439,0.803655,0,-0.54232,0.1
corrected,243-R-mPFC-S1-NE_2023_01_09,105,0,Liberal,0.999898,1.11223e-06,0.000101226,0.914885,1,-0.125923,0.25
corrected,243-R-mPFC-S1-NE_2023_01_09,106,0,Liberal,0.999911,5.31719e-06,8.37993e-05,0.716402,0,-0.31055,0.025
corrected,243-R-mPFC-S1-NE_2023_01_09,107,0,Liberal,0.999969,1.21893e-07,3.07707e-05,0.682653,1,-0.996426,0
corrected,243-R-mPFC-S1-NE_2023_01_09,108,0,Liberal,0.999977,1.38162e-07,2.25288e-05,0.914881,1,0.891559,0.25
corrected,243-R-mPFC-S1-NE_2023_01_09,109,0,Liberal,0.999984,1.93645e-07,1.61779e-05,0.999254,1,-0.539882,1
corrected,243-R-mPFC-S1-NE_2023_01_09,110,0,Liberal,0.999997,4.88328e-08,2.6969e-06,0.68267,1,0.647987,0
corrected,243-R-mPFC-S1-NE_2023_01_09,111,0,Liberal,0.999998,2.08168e-08,2.21486e-06,0.803693,1,0.214443,0.1
corrected,243-R-mPFC-S1-NE_2023_01_09,112,0,Liberal,0.999999,1.95046e-08,8.57056e-07,0.682671,1,0.203596,0
corrected,243-R-mPFC-S1-NE_2023_01_09,113,0,Liberal,0.999997,1.95505e-08,2.64044e-06,0.716453,1,-0.0202143,0.025
corrected,243-R-mPFC-S1-NE_2023_01_09,114,0,Liberal,0.999988,6.44034e-08,1.1764e-05,0.981718,1,0.136227,0.5
corrected,243-R-mPFC-S1-NE_2023_01_09,115,0,Liberal,0.999982,7.03202e-08,1.75061e-05,0.981718,1,0.300249,0.5
corrected,243-R-mPFC-S1-NE_2023_01_09,116,0,Liberal,0.99998,7.1537e-08,1.95819e-05,0.68266,1,0.580015,0
corrected,243-R-mPFC-S1-NE_2023_01_09,117,0,Liberal,0.999926,2.62331e-08,7.41549e-05,0.914884,1,0.0521343,0.25
corrected,243-R-mPFC-S1-NE_2023_01_09,118,0,Liberal,0.999895,9.03058e-08,0.000104934,0.803659,1,1.61406,0.1
corrected,243-R-mPFC-S1-NE_2023_01_09,119,0,Liberal,0.999842,9.16403e-07,0.00015745,0.747885,1,1.83396,0.05
corrected,243-R-mPFC-S1-NE_2023_01_09,120,0,Liberal,0.9995,2.16256e-06,0.000497902,0.68237,1,-0.255571,0
corrected,243-R-mPFC-S1-NE_2023_01_09,121,0,Liberal,0.997038,4.60119e-05,0.00291574,0.680883,0,0.454701,0
corrected,243-R-mPFC-S1-NE_2023_01_09,122,0,Liberal,0.996397,6.35501e-05,0.00353978,0.999224,1,1.62061,1
corrected,243-R-mPFC-S1-NE_2023_01_09,123,0,Liberal,0.995461,4.28634e-05,0.0044962,0.679933,1,0.284002,0
corrected,243-R-mPFC-S1-NE_2023_01_09,124,0,Liberal,0.98615,0.000128046,0.0137221,0.999198,1,-0.195484,1
corrected,243-R-mPFC-S1-NE_2023_01_09,125,0,Liberal,0.976182,0.000163655,0.023654,0.999187,1,-0.427863,1
corrected,243-R-mPFC-S1-NE_2023_01_09,126,0,Liberal,0.967403,0.000327589,0.0322698,0.730723,0,0.083462,0.05
corrected,243-R-mPFC-S1-NE_2023_01_09,127,0,Liberal,0.964392,5.60721e-05,0.0355521,0.792171,1,-0.172025,0.1
corrected,243-R-mPFC-S1-NE_2023_01_09,128,0,Liberal,0.959464,0.000198341,0.0403377,0.982285,1,-0.000385127,0.5
corrected,243-R-mPFC-S1-NE_2023_01_10,1,0,Liberal,0.990582,1.84098e-05,0.0094,0.981874,1,2.46417,0.5
corrected,243-R-mPFC-S1-NE_2023_01_10,2,0,Liberal,0.991239,4.1208e-06,0.00875725,0.800863,1,0.170705,0.1
corrected,243-R-mPFC-S1-NE_2023_01_10,3,0,Liberal,0.991584,9.34132e-06,0.00840672,0.981863,1,-0.00338681,0.5
corrected,243-R-mPFC-S1-NE_2023_01_10,4,0,Liberal,0.991878,2.48934e-05,0.00809665,0.981844,1,-0.544703,0.5
corrected,243-R-mPFC-S1-NE_2023_01_10,5,0,Liberal,0.992323,0.000446265,0.00723027,0.711947,0,0.771741,0.025
corrected,243-R-mPFC-S1-NE_2023_01_10,6,0,Liberal,0.99348,0.000460115,0.0060594,0.712618,0,-0.259024,0.025
corrected,243-R-mPFC-S1-NE_2023_01_10,7,0,Liberal,0.997034,1.82721e-05,0.00294809,0.680882,1,-0.417079,0
corrected,243-R-mPFC-S1-NE_2023_01_10,8,0,Liberal,0.997593,2.67721e-05,0.00238014,0.999242,1,1.17397,1
corrected,243-R-mPFC-S1-NE_2023_01_10,9,0,Liberal,0.99803,3.48859e-06,0.00196684,0.914986,1,0.243472,0.25
corrected,243-R-mPFC-S1-NE_2023_01_10,10,0,Liberal,0.998454,5.67503e-06,0.00154,0.999253,1,0.102992,1
corrected,243-R-mPFC-S1-NE_2023_01_10,11,0,Liberal,0.998994,1.78781e-06,0.00100383,0.914934,1,1.00983,0.25
corrected,243-R-mPFC-S1-NE_2023_01_10,12,0,Liberal,0.999541,2.51315e-06,0.000456182,0.914903,1,0.962094,0.25
corrected,243-R-mPFC-S1-NE_2023_01_10,13,0,Liberal,0.999943,5.40912e-07,5.62703e-05,0.682637,1,-0.326592,0
corrected,243-R-mPFC-S1-NE_2023_01_10,14,0,Liberal,0.999992,7.38851e-08,8.08974e-06,0.682667,1,-0.188474,0
corrected,243-R-mPFC-S1-NE_2023_01_10,15,0,Liberal,0.999998,2.39425e-08,1.90936e-06,0.68267,1,0.25919,0
corrected,243-R-mPFC-S1-NE_2023_01_10,16,0,Liberal,0.999998,2.64999e-08,2.37564e-06,0.747967,1,0.417146,0.05
corrected,243-R-mPFC-S1-NE_2023_01_10,17,0,Liberal,0.999994,3.11195e-08,6.15862e-06,0.747965,1,-0.200097,0.05
corrected,243-R-mPFC-S1-NE_2023_01_10,18,0,Liberal,0.999978,3.77327e-08,2.15801e-05,0.914882,1,-0.750922,0.25
corrected,243-R-mPFC-S1-NE_2023_01_10,19,0,Liberal,0.999966,6.46651e-08,3.35674e-05,0.803682,1,-0.832512,0.1
corrected,243-R-mPFC-S1-NE_2023_01_10,20,0,Liberal,0.999948,1.17896e-06,5.08919e-05,0.68264,0,-0.488493,0
corrected,243-R-mPFC-S1-NE_2023_01_10,21,0,Liberal,0.999956,7.68895e-08,4.36099e-05,0.981719,1,-0.0100831,0.5
corrected,243-R-mPFC-S1-NE_2023_01_10,22,0,Liberal,0.99998,1.78724e-07,1.99889e-05,0.803687,1,2.43207,0.1
corrected,243-R-mPFC-S1-NE_2023_01_10,23,0,Liberal,0.999987,4.82598e-08,1.32625e-05,0.682663,1,0.413034,0
corrected,243-R-mPFC-S1-NE_2023_01_10,24,0,Liberal,0.999973,1.2615e-07,2.64253e-05,0.981719,1,0.544015,0.5
corrected,243-R-mPFC-S1-NE_2023_01_10,25,0,Liberal,0.999962,3.53009e-07,3.71548e-05,0.999254,1,0.450343,1
corrected,243-R-mPFC-S1-NE_2023_01_10,26,0,Liberal,0.999956,4.26398e-07,4.31579e-05,0.914882,1,0.947589,0.25
corrected,243-R-mPFC-S1-NE_2023_01_10,27,0,Liberal,0.999947,2.25143e-06,5.09742e-05,0.682639,0,-0.314125,0
corrected,243-R-mPFC-S1-NE_2023_01_10,28,0,Liberal,0.99996,8.53631e-08,4.01715e-05,0.914883,1,-0.761053,0.25
corrected,243-R-mPFC-S1-NE_2023_01_10,29,0,Liberal,0.999985,1.13637e-07,1.47832e-05,0.803689,1,0.83173,0.1
corrected,243-R-mPFC-S1-NE_2023_01_10,30,0,Liberal,0.999996,2.42578e-08,4.0707e-06,0.682669,1,-0.511553,0
corrected,243-R-mPFC-S1-NE_2023_01_10,31,0,Liberal,0.999996,2.62045e-08,4.26181e-06,0.747966,1,0.0954759,0.05
corrected,243-R-mPFC-S1-NE_2023_01_10,32,0,Liberal,0.999991,5.07071e-08,9.25397e-06,0.682666,1,-0.257027,0
corrected,243-R-mPFC-S1-NE_2023_01_10,33,0,Liberal,0.999943,4.47858e-07,5.66517e-05,0.747939,1,-0.176534,0.05
corrected,243-R-mPFC-S1-NE_2023_01_10,34,0,Liberal,0.999808,1.84026e-05,0.000174019,0.716341,0,0.890801,0.025
corrected,243-R-mPFC-S1-NE_2023_01_10,35,0,Liberal,0.999747,9.80906e-06,0.000243055,0.682519,0,-1.04394,0
corrected,243-R-mPFC-S1-NE_2023_01_10,36,0,Liberal,0.999757,6.98158e-07,0.000242575,0.74784,1,-0.0742608,0.05
corrected,243-R-mPFC-S1-NE_2023_01_10,37,0,Liberal,0.99973,2.71866e-06,0.000267757,0.747826,1,1.46044,0.05
corrected,243-R-mPFC-S1-NE_2023_01_10,38,0,Liberal,0.999542,1.76401e-05,0.000440497,0.747724,0,0.0760095,0.05
corrected,243-R-mPFC-S1-NE_2023_01_10,39,0,Liberal,0.999514,3.22359e-05,0.000453454,0.716169,0,1.54852,0.025
corrected,243-R-mPFC-S1-NE_2023_01_10,40,0,Liberal,0.99954,1.03122e-05,0.000449578,0.99925,1,-0.244027,1
corrected,243-R-mPFC-S1-NE_2023_01_10,41,0,Liberal,0.999566,2.06535e-06,0.000431972,0.999254,1,0.114883,1
corrected,243-R-mPFC-S1-NE_2023_01_10,42,0,Liberal,0.999617,8.53079e-07,0.000382528,0.803569,1,1.86698,0.1
corrected,243-R-mPFC-S1-NE_2023_01_10,43,0,Liberal,0.999615,5.80613e-07,0.000384577,0.803569,1,0.138623,0.1
corrected,243-R-mPFC-S1-NE_2023_01_10,44,0,Liberal,0.999599,1.28965e-05,0.000388298,0.71622,0,1.12108,0.025
corrected,243-R-mPFC-S1-NE_2023_01_10,45,0,Liberal,0.999631,4.78311e-06,0.000364199,0.999252,1,-0.26179,1
corrected,243-R-mPFC-S1-NE_2023_01_10,46,0,Liberal,0.999665,4.00716e-07,0.000334764,0.914898,1,-0.141071,0.25
corrected,243-R-mPFC-S1-NE_2023_01_10,47,0,Liberal,0.999703,2.29927e-07,0.00029631,0.914897,1,0.000408126,0.25
corrected,243-R-mPFC-S1-NE_2023_01_10,48,0,Liberal,0.99974,2.09884e-07,0.000259337,0.981723,1,-0.460549,0.5
corrected,243-R-mPFC-S1-NE_2023_01_10,49,0,Liberal,0.999794,1.66873e-07,0.000205641,0.74786,1,0.358924,0.05
corrected,243-R-mPFC-S1-NE_2023_01_10,50,0,Liberal,0.999796,2.04766e-07,0.000203709,0.747861,1,0.340211,0.05
corrected,243-R-mPFC-S1-NE_2023_01_10,51,0,Liberal,0.999735,1.42268e-07,0.000265203,0.803608,1,-0.522637,0.1
corrected,243-R-mPFC-S1-NE_2023_01_10,52,0,Liberal,0.999626,6.89443e-07,0.000373106,0.999254,1,-0.601756,1
corrected,243-R-mPFC-S1-NE_2023_01_10,53,0,Liberal,0.999539,2.1474e-07,0.000460928,0.914906,1,0.0130509,0.25
corrected,243-R-mPFC-S1-NE_2023_01_10,54,0,Liberal,0.999453,2.63284e-07,0.000546951,0.91491,1,-0.212631,0.25
corrected,243-R-mPFC-S1-NE_2023_01_10,55,0,Liberal,0.999367,1.38717e-06,0.000631305,0.716087,0,-0.458362,0.025
corrected,243-R-mPFC-S1-NE_2023_01_10,56,0,Liberal,0.999423,8.25244e-06,0.000569187,0.747663,1,3.172,0.05
corrected,243-R-mPFC-S1-NE_2023_01_10,57,0,Liberal,0.999341,1.44373e-05,0.000644798,0.71607,0,0.390831,0.025
corrected,243-R-mPFC-S1-NE_2023_01_10,58,0,Liberal,0.999342,6.6881e-06,0.000650936,0.716072,0,-0.00770356,0.025
corrected,243-R-mPFC-S1-NE_2023_01_10,59,0,Liberal,0.999527,6.98093e-06,0.00046643,0.981721,1,3.15006,0.5
corrected,243-R-mPFC-S1-NE_2023_01_10,60,0,Liberal,0.999616,1.25298e-06,0.000382487,0.716231,1,0.637111,0.025
corrected,243-R-mPFC-S1-NE_2023_01_10,61,0,Liberal,0.999591,3.36624e-07,0.000408474,0.803561,1,-0.245992,0.1
corrected,243-R-mPFC-S1-NE_2023_01_10,62,0,Liberal,0.999521,8.16104e-07,0.000477852,0.716176,0,-0.894757,0.025
corrected,243-R-mPFC-S1-NE_2023_01_10,63,0,Liberal,0.999568,8.48391e-07,0.000431633,0.803553,1,1.98206,0.1
corrected,243-R-mPFC-S1-NE_2023_01_10,64,0,Liberal,0.999554,2.81648e-07,0.000445944,0.981726,1,-0.248663,0.5
corrected,243-R-mPFC-S1-NE_2023_01_10,65,0,Liberal,0.99955,3.00355e-07,0.000449674,0.914905,1,0.247941,0.25
corrected,243-R-mPFC-S1-NE_2023_01_10,66,0,Liberal,0.999541,9.10604e-07,0.000458022,0.716188,1,-0.480605,0.025
corrected,243-R-mPFC-S1-NE_2023_01_10,67,0,Liberal,0.999364,6.11306e-06,0.00062987,0.803485,0,-0.962689,0.1
corrected,243-R-mPFC-S1-NE_2023_01_10,68,0,Liberal,0.999323,1.26894e-06,0.000675709,0.981729,1,-0.520981,0.5
corrected,243-R-mPFC-S1-NE_2023_01_10,69,0,Liberal,0.999281,8.15257e-07,0.000718634,0.981731,1,-0.709897,0.5
corrected,243-R-mPFC-S1-NE_2023_01_10,70,0,Liberal,0.99924,2.65446e-06,0.000757361,0.716013,0,-0.775609,0.025
corrected,243-R-mPFC-S1-NE_2023_01_10,71,0,Liberal,0.999324,2.99684e-06,0.000672857,0.682264,1,1.0567,0
corrected,243-R-mPFC-S1-NE_2023_01_10,72,0,Liberal,0.999176,3.86954e-07,0.000823302,0.914925,1,-1.01837,0.25
corrected,243-R-mPFC-S1-NE_2023_01_10,73,0,Liberal,0.999057,2.09548e-06,0.000941009,0.91493,1,-0.580193,0.25
corrected,243-R-mPFC-S1-NE_2023_01_10,74,0,Liberal,0.998936,3.6693e-05,0.00102704,0.682028,0,-0.513695,0
corrected,243-R-mPFC-S1-NE_2023_01_10,75,0,Liberal,0.998927,5.15102e-05,0.00102102,0.715826,0,-0.75261,0.025
corrected,243-R-mPFC-S1-NE_2023_01_10,76,0,Liberal,0.999065,7.14035e-05,0.000863346,0.80336,0,0.207955,0.1
corrected,243-R-mPFC-S1-NE_2023_01_10,77,0,Liberal,0.999477,4.9841e-06,0.000517661,0.71615,1,-0.00855402,0.025
corrected,243-R-mPFC-S1-NE_2023_01_10,78,0,Liberal,0.999527,3.26011e-07,0.000472748,0.80354,1,-0.545951,0.1
corrected,243-R-mPFC-S1-NE_2023_01_10,79,0,Liberal,0.999549,1.3701e-07,0.000450745,0.803548,1,-0.246586,0.1
corrected,243-R-mPFC-S1-NE_2023_01_10,80,0,Liberal,0.99955,2.25492e-07,0.000450113,0.803548,1,-0.0421467,0.1
corrected,243-R-mPFC-S1-NE_2023_01_10,81,0,Liberal,0.999515,5.24766e-07,0.000484741,0.747713,1,-0.704351,0.05
corrected,243-R-mPFC-S1-NE_2023_01_10,82,0,Liberal,0.999363,6.75089e-06,0.000629902,0.716084,0,-0.501156,0.025
corrected,243-R-mPFC-S1-NE_2023_01_10,83,0,Liberal,0.999328,2.27896e-06,0.000670066,0.999254,1,-0.852001,1
corrected,243-R-mPFC-S1-NE_2023_01_10,84,0,Liberal,0.999308,7.51066e-07,0.000691252,0.98173,1,-0.0971253,0.5
corrected,243-R-mPFC-S1-NE_2023_01_10,85,0,Liberal,0.999284,1.8034e-07,0.000715425,0.747591,1,-0.480106,0.05
corrected,243-R-mPFC-S1-NE_2023_01_10,86,0,Liberal,0.999214,6.92281e-06,0.000778619,0.999252,1,2.00678,1
corrected,243-R-mPFC-S1-NE_2023_01_10,87,0,Liberal,0.99909,3.20224e-06,0.000906795,0.981732,1,0.204063,0.5
corrected,243-R-mPFC-S1-NE_2023_01_10,88,0,Liberal,0.998916,2.32163e-06,0.00108181,0.682018,0,-0.964703,0
corrected,243-R-mPFC-S1-NE_2023_01_10,89,0,Liberal,0.998924,7.82259e-07,0.00107551,0.914939,1,1.03551,0.25
corrected,243-R-mPFC-S1-NE_2023_01_10,90,0,Liberal,0.998915,6.17094e-07,0.00108402,0.91494,1,0.0474692,0.25
corrected,243-R-mPFC-S1-NE_2023_01_10,91,0,Liberal,0.998893,1.58163e-06,0.00110517,0.999255,1,-0.867088,1
corrected,243-R-mPFC-S1-NE_2023_01_10,92,0,Liberal,0.998892,2.95675e-06,0.00110469,0.715811,1,-0.0344317,0.025
corrected,243-R-mPFC-S1-NE_2023_01_10,93,0,Liberal,0.99867,0.000418636,0.000910914,0.681847,0,4.74786,0
corrected,243-R-mPFC-S1-NE_2023_01_10,94,0,Liberal,0.998614,0.000268612,0.001117,0.681822,0,-0.195762,0
corrected,243-R-mPFC-S1-NE_2023_01_10,95,0,Liberal,0.998731,3.30395e-05,0.001236,0.681905,1,-0.345012,0
corrected,243-R-mPFC-S1-NE_2023_01_10,96,0,Liberal,0.998473,3.94642e-06,0.00152293,0.914961,1,0.13024,0.25
corrected,243-R-mPFC-S1-NE_2023_01_10,97,0,Liberal,0.99817,1.30871e-06,0.00182906,0.91498,1,-0.603577,0.25
corrected,243-R-mPFC-S1-NE_2023_01_10,98,0,Liberal,0.997855,7.14796e-06,0.00213738,0.681378,0,-0.918592,0
corrected,243-R-mPFC-S1-NE_2023_01_10,99,0,Liberal,0.997786,6.55897e-07,0.00221289,0.915002,1,-0.633387,0.25
corrected,243-R-mPFC-S1-NE_2023_01_10,100,0,Liberal,0.997737,1.08419e-06,0.00226183,0.71514,1,-0.307203,0.025
corrected,243-R-mPFC-S1-NE_2023_01_10,101,0,Liberal,0.997285,8.36874e-07,0.0027145,0.915029,1,-0.355499,0.25
corrected,243-R-mPFC-S1-NE_2023_01_10,102,0,Liberal,0.996848,3.56077e-06,0.00314801,0.999255,1,-0.429314,1
corrected,243-R-mPFC-S1-NE_2023_01_10,103,0,Liberal,0.996471,1.2644e-06,0.0035278,0.915074,1,0.0569996,0.25
corrected,243-R-mPFC-S1-NE_2023_01_10,104,0,Liberal,0.996066,2.08168e-06,0.00393224,0.802422,1,-0.380013,0.1
corrected,243-R-mPFC-S1-NE_2023_01_10,105,0,Liberal,0.995355,2.35133e-05,0.0046218,0.745516,0,-0.424818,0.05
corrected,243-R-mPFC-S1-NE_2023_01_10,106,0,Liberal,0.99514,1.57686e-06,0.00485883,0.915147,1,-0.665431,0.25
corrected,243-R-mPFC-S1-NE_2023_01_10,107,0,Liberal,0.994988,5.14944e-06,0.00500733,0.981805,1,0.0694419,0.5
corrected,243-R-mPFC-S1-NE_2023_01_10,108,0,Liberal,0.994803,1.75345e-05,0.0051797,0.679537,0,-0.473741,0
corrected,243-R-mPFC-S1-NE_2023_01_10,109,0,Liberal,0.994858,1.36981e-05,0.00512822,0.9818,1,0.085992,0.5
corrected,243-R-mPFC-S1-NE_2023_01_10,110,0,Liberal,0.994892,4.00589e-05,0.00506747,0.713483,0,-0.346512,0.025
corrected,243-R-mPFC-S1-NE_2023_01_10,111,0,Liberal,0.995151,2.27037e-06,0.00484692,0.915145,1,-1.04182,0.25
corrected,243-R-mPFC-S1-NE_2023_01_10,112,0,Liberal,0.995481,3.85252e-06,0.00451527,0.713829,1,-0.280195,0.025
corrected,243-R-mPFC-S1-NE_2023_01_10,113,0,Liberal,0.995418,3.41396e-06,0.00457824,0.713793,1,-0.984957,0.025
corrected,243-R-mPFC-S1-NE_2023_01_10,114,0,Liberal,0.994875,2.08237e-05,0.00510378,0.679581,0,-0.557893,0
corrected,243-R-mPFC-S1-NE_2023_01_10,115,0,Liberal,0.994711,2.76437e-06,0.00528608,0.679483,1,-0.821316,0
corrected,243-R-mPFC-S1-NE_2023_01_10,116,0,Liberal,0.993612,5.30854e-06,0.00638232,0.915227,1,0.846665,0.25
corrected,243-R-mPFC-S1-NE_2023_01_10,117,0,Liberal,0.991945,2.10275e-06,0.00805314,0.915322,1,-0.814926,0.25
corrected,243-R-mPFC-S1-NE_2023_01_10,118,0,Liberal,0.990351,2.60402e-06,0.00964595,0.91541,1,-0.861043,0.25
corrected,243-R-mPFC-S1-NE_2023_01_10,119,0,Liberal,0.988625,1.39216e-06,0.0113734,0.80002,1,-1.35923,0.1
corrected,243-R-mPFC-S1-NE_2023_01_10,120,0,Liberal,0.986409,7.11282e-06,0.0135843,0.981959,1,-0.405798,0.5
corrected,243-R-mPFC-S1-NE_2023_01_10,121,0,Liberal,0.984432,3.38878e-05,0.0155344,0.673284,1,-0.0196438,0
corrected,243-R-mPFC-S1-NE_2023_01_10,122,0,Liberal,0.961679,3.10151e-05,0.0382896,0.791306,1,-1.06963,0.1
corrected,243-R-mPFC-S1-NE_2023_01_10,123,0,Liberal,0.91862,8.53589e-05,0.0812942,0.66917,1,-1.51418,0.025
corrected,243-R-mPFC-S1-NE_2023_01_10,124,0,Liberal,0.704286,5.5023e-05,0.295659,0.931122,1,-1.31415,0.25
corrected,243-R-mPFC-S1-NE_2023_01_10,125,0,Liberal,0.610704,0.00404846,0.385247,0.676193,1,1.6938,0.1
corrected,243-R-mPFC-S1-NE_2023_01_10,126,2,Engaged,0.393907,0.0736967,0.532396,0.575266,0,1.46923,0.1
corrected,243-R-mPFC-S1-NE_2023_01_10,127,2,Engaged,0.324255,0.101392,0.574352,0.269847,0,1.98532,0
corrected,243-R-mPFC-S1-NE_2023_01_10,128,2,Engaged,0.283401,0.0672704,0.649328,0.292965,0,-0.588054,0.025
corrected,243-R-mPFC-S1-NE_2023_01_10,129,2,Engaged,0.26718,0.00518478,0.727635,0.950541,1,-1.34344,0.25
corrected,243-R-mPFC-S1-NE_2023_01_10,130,2,Engaged,0.254195,0.00513491,0.74067,0.997149,1,-0.700517,1
corrected,243-R-mPFC-S1-NE_2023_01_10,131,2,Engaged,0.239324,0.00545654,0.755219,0.223799,0,-1.1831,0
corrected,243-R-mPFC-S1-NE_2023_01_10,132,2,Engaged,0.234462,0.00432107,0.761217,0.3436,0,-1.05982,0.05
corrected,243-R-mPFC-S1-NE_2023_01_10,133,2,Engaged,0.233033,0.000321399,0.766646,0.956843,1,-1.13383,0.25
